,Date,State,Location,Stay at Home Order_-,Stay at Home Order_High-Risk Groups,Stay at Home Order_Lifted,Stay at Home Order_Rolled Back to High Risk Groups,Stay at Home Order_Statewide,Mandatory Quarantine for Travelers_-,Mandatory Quarantine for Travelers_All Air Travelers,Mandatory Quarantine for Travelers_All Travelers,Mandatory Quarantine for Travelers_From Certain States,Mandatory Quarantine for Travelers_Lifted,Mandatory Quarantine for Travelers_Rolled Back to Certain States,Mandatory Quarantine for Travelers_Rolled Back to International Travel,Non-Essential Business Closures_-,Non-Essential Business Closures_All Non-Essential Businesses Permitted to Reopen,Non-Essential Business Closures_All Non-Essential Businesses Permitted to Reopen with Reduced Capacity,Non-Essential Business Closures_Some Non-Essential Businesses Permitted to Reopen,Non-Essential Business Closures_Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,Large Gatherings Ban_-,Large Gatherings Ban_>10 People Prohibited,Large Gatherings Ban_All Gatherings Prohibited,Large Gatherings Ban_Expanded to New Limit Above 25,Large Gatherings Ban_Expanded to New Limit Below 25,Large Gatherings Ban_Expanded to New Limit of 25,Large Gatherings Ban_Lifted,Large Gatherings Ban_Other,Restaurant Limits_-,Restaurant Limits_Closed Except for Takeout/Delivery,Restaurant Limits_Limited Dine-in Service,Restaurant Limits_Reopened to Dine-in Service,Restaurant Limits_Reopened to Dine-in Service ,Restaurant Limits_Reopened to Dine-in Service with Capacity Limits,Emergency Declaration_Yes,Non-Essential Business Closures_All Non-Essential Businesses Permitted to Reopen ,Mandatory Quarantine for Travelers_From Certain States (New),Non-Essential Business Closures_New Business Closures or Limits,Large Gatherings Ban_New Limit on Large Gatherings in Place,Restaurant Limits_Newly Closed to Dine-in Service,Restaurant Limits_New Capacity Limits,Restaurant Limits_New Service Limits,Large Gatherings Ban_Expanded to New Limit of 25 or Fewer,Stay at Home Order_New Stay at Home Order,Large Gatherings Ban_Expanded Limit to 25 or Fewer,Large Gatherings Ban_Expanded Limit to Greater Than 25,Mandatory Quarantine for Travelers_All Travelers (New)
19,2020-09-01,ME,Maine,0,,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,1.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
20,2020-09-01,MD,Maryland,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0.0,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
21,2020-09-01,MA,Massachusetts,0,,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,,,
22,2020-09-01,MI,Michigan,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,,
23,2020-09-01,MN,Minnesota,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
24,2020-09-01,MS,Mississippi,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,,
25,2020-09-01,MO,Missouri,0,,1,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,,,1,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
26,2020-09-01,MT,Montana,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
27,2020-09-01,NE,Nebraska,1,,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,
28,2020-09-01,NV,Nevada,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
29,2020-09-01,NH,New Hampshire,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
30,2020-09-01,NJ,New Jersey,0,,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,,,
31,2020-09-01,NM,New Mexico,0,,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,
32,2020-09-01,NY,New York,0,,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1.0,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
33,2020-09-01,NC,North Carolina,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0.0,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
34,2020-09-01,ND,North Dakota,1,,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,1.0,0,0,0.0,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
35,2020-09-01,OH,Ohio,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0.0,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,
36,2020-09-01,OK,Oklahoma,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0.0,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
37,2020-09-01,OR,Oregon,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,,,
38,2020-09-01,PA,Pennsylvania,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,,,
39,2020-09-01,RI,Rhode Island,0,,1,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,
40,2020-09-01,SC,South Carolina,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,,,1,,0,,,0,0,0,1,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,,,
41,2020-09-01,SD,South Dakota,1,,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0.0,,,1,,1,,,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
42,2020-09-01,TN,Tennessee,0,,1,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1.0,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
43,2020-09-01,TX,Texas,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,
44,2020-09-01,UT,Utah,0,,1,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,1.0,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
45,2020-09-01,VT,Vermont,0,,1,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,
46,2020-09-01,VA,Virginia,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1.0,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
47,2020-09-01,WA,Washington,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0.0,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
48,2020-09-01,WV,West Virginia,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,,
49,2020-09-01,WI,Wisconsin,0,,1,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,,,1,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
50,2020-09-01,WY,Wyoming,1,,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,1.0,,,0,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
0,2020-09-02,AL,Alabama,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,,,1,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
1,2020-09-02,AK,Alaska,0,,1,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,,,1,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
2,2020-09-02,AZ,Arizona,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,,,0,,0,,,0,0,0,1,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,,,
3,2020-09-02,AR,Arkansas,1,,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0.0,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
4,2020-09-02,CA,California,0,,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.0,,,0,,0,,,0,0,0,1,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
5,2020-09-02,CO,Colorado,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,
6,2020-09-02,CT,Connecticut,0,,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,
7,2020-09-02,DE,Delaware,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,1.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
8,2020-09-02,DC,District of Columbia,0,,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1.0,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
9,2020-09-02,FL,Florida,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0.0,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
10,2020-09-02,GA,Georgia,0,,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,,,0,,0,,,0,1,0,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
11,2020-09-02,HI,Hawaii,0,,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,,,
12,2020-09-02,ID,Idaho,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0.0,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
13,2020-09-02,IL,Illinois,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
14,2020-09-02,IN,Indiana,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
15,2020-09-02,IA,Iowa,1,,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1.0,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
16,2020-09-02,KS,Kansas,0,,1,0,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0.0,,,1,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
17,2020-09-02,KY,Kentucky,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0.0,0,0,0.0,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,,,
18,2020-09-02,LA,Louisiana,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,,
19,2020-09-02,ME,Maine,0,,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,1.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
20,2020-09-02,MD,Maryland,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0.0,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
21,2020-09-02,MA,Massachusetts,0,,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,,,
22,2020-09-02,MI,Michigan,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,,
23,2020-09-02,MN,Minnesota,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
24,2020-09-02,MS,Mississippi,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,,
25,2020-09-02,MO,Missouri,0,,1,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,,,1,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
26,2020-09-02,MT,Montana,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
27,2020-09-02,NE,Nebraska,1,,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,
28,2020-09-02,NV,Nevada,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
29,2020-09-02,NH,New Hampshire,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
30,2020-09-02,NJ,New Jersey,0,,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,,,
31,2020-09-02,NM,New Mexico,0,,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,
32,2020-09-02,NY,New York,0,,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1.0,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
33,2020-09-02,NC,North Carolina,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,
34,2020-09-02,ND,North Dakota,1,,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,1.0,0,0,0.0,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
35,2020-09-02,OH,Ohio,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0.0,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,
36,2020-09-02,OK,Oklahoma,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0.0,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
37,2020-09-02,OR,Oregon,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,,,
38,2020-09-02,PA,Pennsylvania,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,,,
39,2020-09-02,RI,Rhode Island,0,,1,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,
40,2020-09-02,SC,South Carolina,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,,,1,,0,,,0,0,0,1,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,,,
41,2020-09-02,SD,South Dakota,1,,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0.0,,,1,,1,,,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
42,2020-09-02,TN,Tennessee,0,,1,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1.0,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
43,2020-09-02,TX,Texas,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,
44,2020-09-02,UT,Utah,0,,1,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,1.0,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
45,2020-09-02,VT,Vermont,0,,1,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,
46,2020-09-02,VA,Virginia,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1.0,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
47,2020-09-02,WA,Washington,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0.0,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
48,2020-09-02,WV,West Virginia,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,,
49,2020-09-02,WI,Wisconsin,0,,1,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,,,1,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
50,2020-09-02,WY,Wyoming,1,,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,1.0,,,0,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
0,2020-09-03,AL,Alabama,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,,,1,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
1,2020-09-03,AK,Alaska,0,,1,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,,,1,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
2,2020-09-03,AZ,Arizona,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,,,0,,0,,,0,0,0,1,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,,,
3,2020-09-03,AR,Arkansas,1,,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0.0,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
4,2020-09-03,CA,California,0,,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.0,,,0,,0,,,0,0,0,1,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
5,2020-09-03,CO,Colorado,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,
6,2020-09-03,CT,Connecticut,0,,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,
7,2020-09-03,DE,Delaware,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,1.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
8,2020-09-03,DC,District of Columbia,0,,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1.0,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
9,2020-09-03,FL,Florida,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0.0,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
10,2020-09-03,GA,Georgia,0,,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,,,0,,0,,,0,1,0,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
11,2020-09-03,HI,Hawaii,0,,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,,,
12,2020-09-03,ID,Idaho,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0.0,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
13,2020-09-03,IL,Illinois,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
14,2020-09-03,IN,Indiana,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
15,2020-09-03,IA,Iowa,1,,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1.0,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
16,2020-09-03,KS,Kansas,0,,1,0,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0.0,,,1,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
17,2020-09-03,KY,Kentucky,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0.0,0,0,0.0,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,,,
18,2020-09-03,LA,Louisiana,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,,
19,2020-09-03,ME,Maine,0,,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,1.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
20,2020-09-03,MD,Maryland,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0.0,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
21,2020-09-03,MA,Massachusetts,0,,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,,,
22,2020-09-03,MI,Michigan,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,,
23,2020-09-03,MN,Minnesota,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
24,2020-09-03,MS,Mississippi,0,,1,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,,
25,2020-09-03,MO,Missouri,0,,1,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,,,1,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
26,2020-09-03,MT,Montana,0,,1,0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1.0,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
